season,week,game_id,home_team,away_team,home_score,away_score,roof,surface,temp,wind,home_total_yards,home_turnovers,home_touchdowns,home_epa_per_play,home_scoring_efficiency,home_completion_pct,away_total_yards,away_turnovers,away_touchdowns,away_epa_per_play,away_scoring_efficiency,away_completion_pct
2011,6,2011_06_SF_DET,DET,SF,19,25,dome,fieldturf,,,310.0,0.0,2.0,-0.233717,2.7027,0.5,314.0,2.0,2.0,-0.172067,3.1746,0.5
2011,6,2011_06_STL_GB,GB,STL,24,3,outdoors,grass,57.0,23.0,399.0,1.0,3.0,0.067174,4.918,0.6,,,,,,
2011,6,2011_06_BUF_NYG,NYG,BUF,27,24,outdoors,fieldturf,65.0,15.0,414.0,0.0,3.0,0.133563,4.6154,0.6562,374.0,2.0,3.0,0.136431,5.3571,0.6364
2011,6,2011_06_JAX_PIT,PIT,JAX,17,13,outdoors,grass,58.0,10.0,370.0,0.0,2.0,0.026986,3.4483,0.4615,209.0,0.0,1.0,0.00739,1.6393,0.3871
2011,6,2011_06_PHI_WAS,WAS,PHI,13,20,outdoors,grass,68.0,7.0,287.0,4.0,1.0,-0.086125,1.8868,0.4359,422.0,2.0,2.0,0.044679,2.7778,0.5294
2011,6,2011_06_HOU_BAL,BAL,HOU,29,14,outdoors,sportturf,72.0,10.0,402.0,2.0,2.0,0.104178,3.0769,0.5714,293.0,0.0,2.0,-0.075188,3.0303,0.5122
2011,6,2011_06_CLE_OAK,OAK,CLE,24,17,outdoors,grass,71.0,8.0,,,,,,,268.0,1.0,2.0,0.014969,2.9412,0.4468
2011,6,2011_06_DAL_NE,NE,DAL,20,16,outdoors,fieldturf,63.0,8.0,371.0,4.0,2.0,0.000251,2.8986,0.6136,377.0,2.0,1.0,-0.021903,1.4925,0.6279
2011,6,2011_06_NO_TB,TB,NO,26,20,outdoors,grass,84.0,11.0,420.0,0.0,2.0,0.088905,3.0303,0.561,453.0,4.0,2.0,0.030619,3.0769,0.6444
2011,6,2011_06_MIN_CHI,CHI,MIN,39,10,outdoors,grass,56.0,11.0,377.0,1.0,4.0,0.199509,6.6667,0.6562,286.0,0.0,1.0,-0.14684,1.5625,0.5957
2011,6,2011_06_MIA_NYJ,NYJ,MIA,24,6,outdoors,fieldturf,62.0,12.0,296.0,1.0,2.0,-0.056506,3.5714,0.5185,308.0,3.0,1.0,-0.257422,1.5873,0.4211
2011,7,2011_07_WAS_CAR,CAR,WAS,33,20,outdoors,grass,62.0,0.0,407.0,0.0,3.0,0.162358,4.6875,0.6667,353.0,3.0,2.0,0.031072,3.1746,0.55
2011,7,2011_07_SEA_CLE,CLE,SEA,6,3,outdoors,grass,56.0,7.0,298.0,1.0,0.0,-0.157778,0.0,0.5128,137.0,2.0,0.0,-0.288408,0.0,0.3529
2011,7,2011_07_ATL_DET,DET,ATL,16,23,dome,fieldturf,,,263.0,1.0,1.0,-0.216665,1.8182,0.4286,328.0,2.0,2.0,-0.060994,2.8986,0.5263
2011,7,2011_07_DEN_MIA,MIA,DEN,15,18,outdoors,grass,77.0,9.0,267.0,1.0,1.0,-0.155961,1.4493,0.5789,310.0,1.0,2.0,-0.106761,2.7027,0.3939
2011,7,2011_07_SD_NYJ,NYJ,SD,27,21,outdoors,fieldturf,58.0,0.0,318.0,2.0,4.0,0.029791,6.0606,0.5143,,,,,,
2011,7,2011_07_CHI_TB,TB,CHI,18,24,outdoors,grass,62.0,15.0,280.0,4.0,2.0,-0.072333,3.0769,0.537,395.0,2.0,3.0,-0.000678,4.4776,0.5
2011,7,2011_07_HOU_TEN,TEN,HOU,7,41,outdoors,grass,72.0,0.0,148.0,2.0,2.0,-0.217804,4.1667,0.4545,518.0,0.0,4.0,0.292458,5.7143,0.7826
2011,7,2011_07_PIT_ARI,ARI,PIT,20,32,closed,grass,,,330.0,1.0,3.0,0.049525,5.3571,0.4865,445.0,0.0,3.0,0.20555,4.3478,0.6341
2011,7,2011_07_KC_OAK,OAK,KC,0,28,outdoors,grass,79.0,6.0,,,,,,,300.0,2.0,2.0,0.02054,2.8986,0.5
2011,7,2011_07_STL_DAL,DAL,STL,34,7,closed,matrixturf,,,445.0,1.0,4.0,0.213737,6.6667,0.5385,,,,,,
2011,7,2011_07_GB_MIN,MIN,GB,27,33,dome,sportturf,,,435.0,3.0,3.0,0.102421,4.6154,0.3824,421.0,0.0,3.0,0.231942,5.0,0.7059
2011,7,2011_07_IND_NO,NO,IND,62,7,dome,sportturf,,,557.0,0.0,7.0,0.396316,9.3333,0.8378,252.0,3.0,2.0,-0.330296,4.3478,0.5217
2011,7,2011_07_BAL_JAX,JAX,BAL,12,7,outdoors,grass,60.0,0.0,205.0,1.0,0.0,-0.148957,0.0,0.375,146.0,2.0,1.0,-0.231154,1.8868,0.5122
2011,8,2011_08_ARI_BAL,BAL,ARI,30,27,outdoors,sportturf,48.0,9.0,405.0,2.0,4.0,-0.046409,5.0,0.5741,207.0,1.0,2.0,-0.05389,3.5088,0.3704
2011,8,2011_08_MIN_CAR,CAR,MIN,21,24,outdoors,grass,54.0,6.0,405.0,2.0,3.0,0.041995,4.6154,0.5789,361.0,1.0,3.0,0.112997,4.6154,0.5625
2011,8,2011_08_JAX_HOU,HOU,JAX,24,14,open,grass,,,358.0,2.0,3.0,-0.119319,4.2254,0.5,174.0,2.0,2.0,-0.24738,3.4483,0.303
2011,8,2011_08_MIA_NYG,NYG,MIA,20,17,outdoors,fieldturf,41.0,12.0,402.0,0.0,2.0,0.078371,2.8986,0.6739,246.0,1.0,2.0,0.088392,3.7736,0.4815
2011,8,2011_08_NO_STL,STL,NO,31,21,dome,astroplay,,,,,,,,,283.0,2.0,3.0,-0.159495,4.2857,0.6
2011,8,2011_08_IND_TEN,TEN,IND,27,10,outdoors,grass,62.0,0.0,311.0,0.0,2.0,0.011742,3.0769,0.6765,399.0,2.0,2.0,-0.153164,2.5974,0.5098
2011,8,2011_08_WAS_BUF,BUF,WAS,23,0,dome,a_turf,,,390.0,2.0,2.0,-0.067221,3.2258,0.7241,178.0,2.0,0.0,-0.420775,0.0,0.4651
2011,8,2011_08_DET_DEN,DEN,DET,10,45,outdoors,grass,56.0,5.0,312.0,3.0,3.0,-0.273147,3.9474,0.3913,376.0,0.0,4.0,0.157255,6.4516,0.6471
2011,8,2011_08_NE_PIT,PIT,NE,25,17,outdoors,grass,40.0,3.0,427.0,1.0,2.0,0.088865,2.5641,0.6545,213.0,0.0,2.0,0.014418,4.0,0.6316
2011,8,2011_08_CIN_SEA,SEA,CIN,12,34,outdoors,fieldturf,56.0,14.0,411.0,2.0,3.0,-0.250693,4.1667,0.4808,252.0,2.0,2.0,0.02912,3.5088,0.6
2011,8,2011_08_CLE_SF,SF,CLE,20,10,outdoors,grass,67.0,5.0,348.0,0.0,2.0,0.080597,3.125,0.6,290.0,2.0,1.0,-0.046435,1.6393,0.5789
2011,8,2011_08_DAL_PHI,PHI,DAL,34,7,outdoors,grass,42.0,5.0,495.0,0.0,4.0,0.280768,5.7143,0.6562,267.0,1.0,1.0,-0.049393,2.0408,0.4615
2011,8,2011_08_SD_KC,KC,SD,23,20,outdoors,grass,63.0,0.0,341.0,4.0,2.0,-0.058024,2.9851,0.5429,,,,,,
2011,9,2011_09_NYJ_BUF,BUF,NYJ,11,27,outdoors,a_turf,57.0,8.0,289.0,3.0,1.0,-0.110905,1.8519,0.4839,348.0,2.0,3.0,0.13449,4.4118,0.6897
2011,9,2011_09_SEA_DAL,DAL,SEA,23,13,closed,matrixturf,,,442.0,1.0,2.0,0.09157,3.3333,0.6129,381.0,3.0,1.0,-0.034317,1.6393,0.5484
2011,9,2011_09_CLE_HOU,HOU,CLE,30,12,closed,grass,,,380.0,1.0,3.0,0.127961,4.7619,0.6087,172.0,2.0,1.0,-0.115965,2.0833,0.5185
2011,9,2011_09_ATL_IND,IND,ATL,7,31,open,fieldturf,,,186.0,2.0,0.0,-0.252086,0.0,0.4857,432.0,1.0,5.0,0.112748,7.5758,0.56
2011,9,2011_09_MIA_KC,KC,MIA,3,31,outdoors,grass,62.0,12.0,343.0,0.0,0.0,-0.160009,0.0,0.4545,351.0,0.0,4.0,0.269302,8.5106,0.7391
2011,9,2011_09_TB_NO,NO,TB,27,16,dome,sportturf,,,453.0,1.0,3.0,0.121441,4.6875,0.75,365.0,0.0,1.0,0.015261,1.7241,0.7105
2011,9,2011_09_SF_WAS,WAS,SF,11,19,outdoors,grass,56.0,6.0,305.0,3.0,1.0,-0.156125,1.5625,0.6,326.0,1.0,1.0,-0.013075,1.7241,0.6538
2011,9,2011_09_DEN_OAK,OAK,DEN,24,38,outdoors,grass,62.0,5.0,,,,,,,412.0,0.0,4.0,0.17378,6.4516,0.4348
2011,9,2011_09_CIN_TEN,TEN,CIN,17,24,outdoors,grass,68.0,13.0,328.0,1.0,2.0,-0.023945,3.1746,0.5581,319.0,0.0,3.0,0.090784,4.2857,0.55
2011,9,2011_09_STL_ARI,ARI,STL,19,13,closed,grass,,,262.0,0.0,1.0,-0.061851,1.8182,0.5263,,,,,,
2011,9,2011_09_NYG_NE,NE,NYG,20,24,outdoors,fieldturf,54.0,9.0,438.0,4.0,2.0,0.029801,2.6667,0.549,361.0,2.0,3.0,0.093836,4.4118,0.5128
2011,9,2011_09_GB_SD,SD,GB,38,45,outdoors,grass,53.0,10.0,,,,,,,368.0,0.0,4.0,0.219935,7.1429,0.7
2011,9,2011_09_BAL_PIT,PIT,BAL,20,23,outdoors,grass,50.0,2.0,392.0,2.0,2.0,0.090784,3.4483,0.5263,356.0,1.0,2.0,0.124896,2.5974,0.56
2011,9,2011_09_CHI_PHI,PHI,CHI,24,30,outdoors,grass,51.0,2.0,330.0,1.0,2.0,0.018603,3.1746,0.525,372.0,3.0,4.0,0.12523,6.0606,0.5625
2011,10,2011_10_OAK_SD,SD,OAK,17,24,outdoors,grass,69.0,5.0,,,,,,,,,,,,
2011,10,2011_10_NO_ATL,ATL,NO,23,26,dome,fieldturf,,,481.0,1.0,2.0,-0.029165,2.3529,0.5472,363.0,0.0,2.0,0.056197,3.3898,0.6977
2011,10,2011_10_TEN_CAR,CAR,TEN,3,30,outdoors,grass,57.0,12.0,279.0,2.0,1.0,-0.257364,1.5625,0.5111,383.0,1.0,2.0,0.119283,3.1746,0.5357
2011,10,2011_10_PIT_CIN,CIN,PIT,17,24,outdoors,fieldturf,62.0,23.0,279.0,2.0,2.0,-0.039673,3.5714,0.5,328.0,1.0,3.0,0.084218,4.4118,0.5526
2011,10,2011_10_STL_CLE,CLE,STL,12,13,outdoors,grass,60.0,40.0,335.0,0.0,0.0,-0.048144,0.0,0.6897,,,,,,
2011,10,2011_10_BUF_DAL,DAL,BUF,44,7,closed,matrixturf,,,433.0,0.0,4.0,0.310718,6.5574,0.8846,271.0,4.0,2.0,-0.220342,4.0816,0.625
2011,10,2011_10_JAX_IND,IND,JAX,3,17,closed,fieldturf,,,212.0,3.0,0.0,-0.316752,0.0,0.5882,251.0,1.0,2.0,-0.088878,3.125,0.6087
2011,10,2011_10_DEN_KC,KC,DEN,10,17,outdoors,grass,67.0,15.0,258.0,0.0,1.0,-0.111667,1.6129,0.4737,313.0,0.0,2.0,0.013017,3.1746,0.25
2011,10,2011_10_WAS_MIA,MIA,WAS,20,9,outdoors,grass,79.0,19.0,303.0,2.0,2.0,-0.083202,3.125,0.6452,246.0,2.0,0.0,-0.237599,0.0,0.6
2011,10,2011_10_ARI_PHI,PHI,ARI,17,21,outdoors,grass,60.0,15.0,289.0,2.0,1.0,-0.130147,1.6667,0.4444,370.0,2.0,4.0,-0.056227,5.4795,0.4773
2011,10,2011_10_HOU_TB,TB,HOU,9,37,outdoors,grass,77.0,9.0,231.0,4.0,1.0,-0.277243,1.7241,0.375,420.0,0.0,5.0,0.136619,8.3333,0.6875
2011,10,2011_10_BAL_SEA,SEA,BAL,22,17,outdoors,fieldturf,50.0,10.0,327.0,0.0,1.0,-0.055748,1.4286,0.6071,323.0,3.0,2.0,-0.096238,3.0303,0.5556
2011,10,2011_10_DET_CHI,CHI,DET,37,13,outdoors,grass,69.0,22.0,216.0,1.0,1.0,-0.12778,1.7544,0.4091,401.0,6.0,4.0,-0.302384,4.5455,0.5072
2011,10,2011_10_NYG_SF,SF,NYG,27,20,outdoors,grass,58.0,10.0,307.0,1.0,2.0,0.121519,3.7736,0.5758,395.0,2.0,2.0,0.054479,2.8571,0.6341
2011,10,2011_10_NE_NYJ,NYJ,NE,16,37,outdoors,fieldturf,58.0,12.0,378.0,2.0,3.0,-0.102205,4.3478,0.4545,389.0,1.0,3.0,0.204769,4.4776,0.6667
2011,10,2011_10_MIN_GB,GB,MIN,45,7,outdoors,grass,47.0,13.0,356.0,0.0,5.0,0.311053,7.5758,0.7143,266.0,2.0,2.0,-0.146452,3.3898,0.4324
2011,11,2011_11_NYJ_DEN,DEN,NYJ,17,13,outdoors,grass,54.0,3.0,229.0,1.0,1.0,-0.220534,1.7857,0.4091,318.0,2.0,2.0,-0.189652,2.8169,0.5581
2011,11,2011_11_CIN_BAL,BAL,CIN,31,24,outdoors,sportturf,67.0,7.0,373.0,1.0,4.0,0.053807,7.1429,0.6071,483.0,3.0,3.0,-0.004812,3.8462,0.5
2011,11,2011_11_JAX_CLE,CLE,JAX,14,10,outdoors,grass,57.0,15.0,334.0,1.0,2.0,0.085899,3.7037,0.6538,303.0,0.0,1.0,0.03982,1.4085,0.5238
2011,11,2011_11_CAR_DET,DET,CAR,49,35,dome,fieldturf,,,495.0,3.0,7.0,0.199324,10.4478,0.7368,411.0,4.0,4.0,0.059146,6.0606,0.55
2011,11,2011_11_TB_GB,GB,TB,35,26,outdoors,grass,32.0,7.0,378.0,1.0,5.0,0.180661,8.4746,0.6389,455.0,2.0,3.0,0.113078,4.918,0.6829
2011,11,2011_11_BUF_MIA,MIA,BUF,35,8,outdoors,grass,80.0,15.0,242.0,0.0,4.0,0.012077,7.1429,0.6667,245.0,2.0,1.0,-0.313142,1.5385,0.4565
2011,11,2011_11_OAK_MIN,MIN,OAK,21,27,dome,sportturf,,,311.0,5.0,3.0,-0.187803,4.8387,0.5,,,,,,
2011,11,2011_11_DAL_WAS,WAS,DAL,24,27,outdoors,grass,62.0,4.0,339.0,2.0,3.0,-0.040872,4.6154,0.6098,353.0,0.0,3.0,0.032772,4.1096,0.561
2011,11,2011_11_ARI_SF,SF,ARI,23,7,outdoors,grass,55.0,15.0,431.0,2.0,2.0,-0.013277,2.2989,0.5263,229.0,4.0,1.0,-0.261361,2.0833,0.3784
2011,11,2011_11_SEA_STL,STL,SEA,7,24,dome,astroplay,,,,,,,,,289.0,2.0,3.0,-0.139409,4.4118,0.5172
2011,11,2011_11_TEN_ATL,ATL,TEN,23,17,dome,fieldturf,,,432.0,1.0,2.0,0.083859,2.9412,0.6875,298.0,1.0,2.0,0.024571,3.3898,0.4889
2011,11,2011_11_SD_CHI,CHI,SD,31,20,outdoors,grass,42.0,13.0,378.0,1.0,4.0,0.103852,6.25,0.5625,,,,,,
2011,11,2011_11_PHI_NYG,NYG,PHI,10,17,outdoors,fieldturf,58.0,10.0,278.0,2.0,1.0,-0.159059,1.8182,0.4737,391.0,3.0,2.0,-0.02648,2.8571,0.6216
2011,11,2011_11_KC_NE,NE,KC,34,3,outdoors,fieldturf,33.0,2.0,380.0,1.0,3.0,0.104289,4.6154,0.5,334.0,3.0,1.0,-0.267851,1.4925,0.6
2011,12,2011_12_GB_DET,DET,GB,15,27,dome,fieldturf,,,411.0,3.0,2.0,-0.093617,2.9412,0.6809,349.0,0.0,3.0,0.118646,5.6604,0.6286
2011,12,2011_12_MIA_DAL,DAL,MIA,20,19,closed,matrixturf,,,303.0,2.0,2.0,-0.073064,3.4483,0.6286,352.0,1.0,1.0,-0.068647,1.6393,0.5278
2011,12,2011_12_SF_BAL,BAL,SF,16,6,outdoors,sportturf,53.0,5.0,253.0,0.0,1.0,0.055113,1.7241,0.6522,170.0,1.0,0.0,-0.067679,0.0,0.4545
2011,12,2011_12_MIN_ATL,ATL,MIN,24,14,dome,fieldturf,,,335.0,0.0,3.0,0.1042,4.6154,0.75,226.0,1.0,2.0,-0.004085,3.7736,0.5862
2011,12,2011_12_CLE_CIN,CIN,CLE,23,20,outdoors,fieldturf,57.0,7.0,389.0,1.0,2.0,0.014377,3.0769,0.6364,274.0,1.0,2.0,0.00393,3.0303,0.4444
2011,12,2011_12_CAR_IND,IND,CAR,19,27,closed,fieldturf,,,323.0,2.0,2.0,-0.008491,3.6364,0.4688,377.0,1.0,3.0,0.121962,4.6154,0.6667
2011,12,2011_12_HOU_JAX,JAX,HOU,13,20,outdoors,grass,75.0,10.0,255.0,1.0,0.0,-0.230663,0.0,0.4255,215.0,1.0,3.0,-0.174121,5.0847,0.6429
2011,12,2011_12_BUF_NYJ,NYJ,BUF,28,24,outdoors,fieldturf,60.0,10.0,318.0,1.0,4.0,0.184769,6.8966,0.4857,336.0,1.0,3.0,0.127429,4.2857,0.619
2011,12,2011_12_ARI_STL,STL,ARI,20,23,dome,astroplay,,,,,,,,,374.0,3.0,2.0,-0.22268,3.125,0.4615
2011,12,2011_12_TB_TEN,TEN,TB,23,17,outdoors,grass,47.0,20.0,352.0,4.0,3.0,-0.144802,4.2254,0.5278,308.0,5.0,1.0,-0.243416,1.6667,0.5143
2011,12,2011_12_CHI_OAK,OAK,CHI,25,20,outdoors,grass,59.0,6.0,,,,,,,401.0,3.0,2.0,-0.026134,2.9851,0.45
2011,12,2011_12_WAS_SEA,SEA,WAS,17,23,outdoors,fieldturf,52.0,13.0,250.0,1.0,2.0,-0.040909,3.2258,0.4375,416.0,2.0,3.0,0.05399,4.6154,0.7222
2011,12,2011_12_NE_PHI,PHI,NE,20,38,outdoors,grass,63.0,12.0,466.0,1.0,2.0,0.065543,2.9851,0.52,457.0,0.0,5.0,0.293934,7.0423,0.6857
2011,12,2011_12_DEN_SD,SD,DEN,13,16,outdoors,grass,84.0,0.0,,,,,,,349.0,0.0,1.0,-0.028334,1.4286,0.4737
2011,12,2011_12_PIT_KC,KC,PIT,9,13,outdoors,grass,32.0,5.0,252.0,4.0,0.0,-0.193493,0.0,0.6207,290.0,2.0,1.0,-0.110519,1.6667,0.6562
2011,12,2011_12_NYG_NO,NO,NYG,49,24,dome,sportturf,,,577.0,0.0,7.0,0.333082,10.1449,0.641,465.0,2.0,3.0,0.065518,4.2857,0.6875
2011,13,2011_13_PHI_SEA,SEA,PHI,31,14,outdoors,fieldturf,38.0,2.0,347.0,0.0,3.0,0.102304,5.7692,0.6842,330.0,4.0,3.0,-0.113775,5.3571,0.5484
2011,13,2011_13_TEN_BUF,BUF,TEN,17,23,outdoors,a_turf,57.0,18.0,386.0,2.0,2.0,0.002679,2.8571,0.617,317.0,0.0,2.0,0.12452,3.5088,0.6154
2011,13,2011_13_KC_CHI,CHI,KC,3,10,outdoors,grass,46.0,17.0,181.0,4.0,0.0,-0.312608,0.0,0.3548,252.0,0.0,1.0,-0.145742,1.4286,0.5152
2011,13,2011_13_ATL_HOU,HOU,ATL,17,10,closed,grass,,,337.0,1.0,2.0,-0.043058,2.7778,0.4286,337.0,2.0,1.0,-0.123814,1.5385,0.4255
2011,13,2011_13_OAK_MIA,MIA,OAK,34,14,outdoors,grass,80.0,22.0,362.0,0.0,3.0,0.16684,4.2857,0.5,,,,,,
2011,13,2011_13_DEN_MIN,MIN,DEN,32,35,dome,sportturf,,,489.0,3.0,4.0,-0.037523,4.9383,0.5882,338.0,2.0,3.0,0.050335,6.0,0.5882
2011,13,2011_13_IND_NE,NE,IND,31,24,outdoors,fieldturf,51.0,10.0,362.0,0.0,4.0,0.221291,6.3492,0.7436,437.0,2.0,3.0,0.150546,4.2857,0.7692
2011,13,2011_13_CIN_PIT,PIT,CIN,35,7,outdoors,grass,59.0,14.0,295.0,0.0,4.0,0.13096,6.7797,0.5769,232.0,2.0,2.0,-0.236829,3.6364,0.4242
2011,13,2011_13_CAR_TB,TB,CAR,19,38,outdoors,grass,79.0,13.0,285.0,1.0,1.0,0.01486,1.7857,0.5517,385.0,0.0,5.0,0.273016,7.9365,0.5417
2011,13,2011_13_NYJ_WAS,WAS,NYJ,19,34,outdoors,grass,53.0,5.0,304.0,4.0,1.0,-0.090028,1.4085,0.3958,266.0,0.0,4.0,0.117884,6.4516,0.5938
2011,13,2011_13_BAL_CLE,CLE,BAL,10,24,outdoors,grass,54.0,30.0,233.0,1.0,2.0,-0.229266,3.5714,0.4615,448.0,1.0,2.0,-0.002888,2.5316,0.4167
2011,13,2011_13_DAL_ARI,ARI,DAL,19,13,closed,grass,,,327.0,0.0,2.0,0.021602,3.6364,0.5333,336.0,0.0,1.0,-0.030705,1.4925,0.5957
2011,13,2011_13_GB_NYG,NYG,GB,35,38,outdoors,fieldturf,52.0,9.0,449.0,2.0,5.0,0.165661,8.0645,0.561,449.0,1.0,4.0,0.185508,5.1948,0.5714
2011,13,2011_13_STL_SF,SF,STL,26,0,outdoors,grass,53.0,2.0,389.0,0.0,2.0,0.039641,3.1746,0.5862,,,,,,
2011,13,2011_13_DET_NO,NO,DET,31,17,dome,sportturf,,,510.0,0.0,4.0,0.192999,5.9701,0.7073,537.0,1.0,4.0,-0.135939,4.878,0.6545
2011,13,2011_13_SD_JAX,JAX,SD,14,38,outdoors,grass,67.0,6.0,306.0,1.0,2.0,-0.058735,3.0303,0.5429,,,,,,
2011,14,2011_14_CLE_PIT,PIT,CLE,14,3,outdoors,grass,31.0,6.0,416.0,3.0,2.0,-0.021881,3.7736,0.64,304.0,2.0,0.0,-0.139544,0.0,0.4872
2011,14,2011_14_IND_BAL,BAL,IND,24,10,outdoors,sportturf,43.0,2.0,358.0,2.0,3.0,0.045878,4.2857,0.697,167.0,1.0,1.0,-0.131607,1.7544,0.4146
2011,14,2011_14_ATL_CAR,CAR,ATL,23,31,outdoors,grass,43.0,10.0,416.0,2.0,3.0,-0.039925,4.6875,0.4634,394.0,0.0,4.0,0.099684,5.7971,0.5366
2011,14,2011_14_HOU_CIN,CIN,HOU,19,20,outdoors,fieldturf,34.0,4.0,285.0,1.0,1.0,0.008196,1.7241,0.5517,412.0,4.0,2.0,0.038407,2.5974,0.5306
2011,14,2011_14_MIN_DET,DET,MIN,34,28,dome,fieldturf,,,280.0,0.0,2.0,-0.03148,3.6364,0.5882,425.0,6.0,6.0,-0.062423,7.2289,0.4792
2011,14,2011_14_TB_JAX,JAX,TB,41,14,outdoors,grass,58.0,12.0,325.0,4.0,5.0,0.07874,7.3529,0.5588,280.0,5.0,3.0,-0.249243,5.0847,0.4857
2011,14,2011_14_PHI_MIA,MIA,PHI,10,26,outdoors,grass,75.0,11.0,204.0,4.0,1.0,-0.37317,1.5625,0.4474,239.0,1.0,3.0,-0.13476,4.5455,0.4412
2011,14,2011_14_KC_NYJ,NYJ,KC,37,10,outdoors,fieldturf,37.0,5.0,314.0,1.0,5.0,0.163531,7.5758,0.5417,221.0,1.0,1.0,-0.136013,1.7241,0.4324
2011,14,2011_14_NO_TEN,TEN,NO,17,22,outdoors,grass,41.0,7.0,373.0,0.0,2.0,0.050487,3.6364,0.4737,437.0,0.0,2.0,0.127745,2.6316,0.7347
2011,14,2011_14_NE_WAS,WAS,NE,27,34,outdoors,grass,40.0,0.0,463.0,2.0,4.0,0.087503,5.7971,0.5714,431.0,1.0,3.0,0.211894,5.1724,0.5789
2011,14,2011_14_SF_ARI,ARI,SF,21,19,closed,grass,,,325.0,3.0,3.0,-0.206629,5.5556,0.6452,233.0,0.0,1.0,-0.17195,1.5873,0.4286
2011,14,2011_14_CHI_DEN,DEN,CHI,13,10,outdoors,grass,50.0,7.0,345.0,2.0,1.0,-0.112568,1.2658,0.4667,245.0,1.0,1.0,-0.150712,1.6393,0.5217
2011,14,2011_14_OAK_GB,GB,OAK,46,16,outdoors,grass,43.0,15.0,384.0,1.0,4.0,0.19654,6.7797,0.4571,,,,,,
2011,14,2011_14_BUF_SD,SD,BUF,37,10,outdoors,grass,59.0,5.0,,,,,,,281.0,3.0,1.0,-0.225494,1.7241,0.3947
2011,14,2011_14_NYG_DAL,DAL,NYG,34,37,closed,matrixturf,,,444.0,1.0,4.0,0.165961,6.8966,0.6176,512.0,1.0,4.0,0.177196,5.0633,0.5745
2011,14,2011_14_STL_SEA,SEA,STL,30,13,outdoors,fieldturf,40.0,7.0,359.0,1.0,2.0,0.094629,2.9412,0.5833,,,,,,
2011,15,2011_15_JAX_ATL,ATL,JAX,41,14,dome,fieldturf,,,373.0,1.0,5.0,0.056864,7.3529,0.7273,207.0,3.0,2.0,-0.324349,4.3478,0.4444
2011,15,2011_15_DAL_TB,TB,DAL,15,31,outdoors,grass,66.0,3.0,192.0,1.0,1.0,-0.143658,2.2727,0.5484,399.0,1.0,5.0,0.131691,7.2464,0.7188
2011,15,2011_15_MIA_BUF,BUF,MIA,23,30,outdoors,a_turf,31.0,12.0,404.0,3.0,3.0,-0.095888,4.2857,0.6078,448.0,3.0,3.0,0.013427,5.0,0.4545
2011,15,2011_15_SEA_CHI,CHI,SEA,14,38,outdoors,grass,39.0,5.0,221.0,5.0,3.0,-0.395472,5.0,0.3793,286.0,1.0,4.0,-0.040035,6.1538,0.5938
2011,15,2011_15_CAR_HOU,HOU,CAR,13,28,closed,grass,,,358.0,3.0,1.0,-0.139303,1.7544,0.5938,316.0,0.0,4.0,0.097243,6.6667,0.5385
2011,15,2011_15_TEN_IND,IND,TEN,27,13,closed,fieldturf,,,287.0,1.0,2.0,-0.077172,3.9216,0.6471,388.0,3.0,2.0,-0.207516,2.6316,0.6667
2011,15,2011_15_GB_KC,KC,GB,19,14,outdoors,grass,50.0,10.0,438.0,0.0,1.0,0.104486,1.4286,0.7419,315.0,0.0,2.0,0.051831,3.5088,0.4359
2011,15,2011_15_NO_MIN,MIN,NO,20,42,dome,sportturf,,,207.0,1.0,2.0,-0.095967,3.7037,0.3889,573.0,2.0,6.0,0.195467,7.5949,0.7805
2011,15,2011_15_WAS_NYG,NYG,WAS,10,23,outdoors,fieldturf,29.0,9.0,324.0,3.0,1.0,-0.118571,1.6393,0.5349,300.0,2.0,2.0,0.106463,3.0769,0.6
2011,15,2011_15_CIN_STL,STL,CIN,13,20,dome,astroplay,,,,,,,,,283.0,1.0,2.0,-0.074686,3.2787,0.5556
2011,15,2011_15_DET_OAK,OAK,DET,27,28,outdoors,grass,50.0,1.0,,,,,,,432.0,1.0,5.0,0.102174,6.8493,0.537
2011,15,2011_15_CLE_ARI,ARI,CLE,20,17,closed,grass,,,363.0,1.0,2.0,-0.004137,2.7027,0.56,333.0,1.0,2.0,-0.018791,3.2258,0.5455
2011,15,2011_15_NE_DEN,DEN,NE,23,41,outdoors,grass,63.0,3.0,393.0,2.0,3.0,0.033481,5.0847,0.4074,451.0,1.0,5.0,0.259516,6.9444,0.6389
2011,15,2011_15_NYJ_PHI,PHI,NYJ,45,19,outdoors,grass,35.0,9.0,420.0,3.0,5.0,0.080191,8.6207,0.6,241.0,5.0,3.0,-0.222715,4.918,0.4706
2011,15,2011_15_BAL_SD,SD,BAL,34,14,outdoors,grass,58.0,7.0,,,,,,,290.0,2.0,2.0,0.034302,3.5714,0.5714
2011,15,2011_15_PIT_SF,SF,PIT,20,3,outdoors,grass,51.0,10.0,287.0,0.0,2.0,0.026433,3.2787,0.5806,389.0,4.0,0.0,-0.170049,0.0,0.5319
2011,16,2011_16_HOU_IND,IND,HOU,19,16,closed,fieldturf,,,320.0,1.0,1.0,-0.056648,1.3158,0.5227,283.0,1.0,1.0,-0.088912,1.9608,0.65
2011,16,2011_16_CLE_BAL,BAL,CLE,20,14,outdoors,sportturf,44.0,10.0,284.0,1.0,3.0,-0.011274,4.8387,0.44,256.0,1.0,1.0,-0.069745,1.6667,0.5429
